COORDINATES_ID, GEO_OBJECT_TYPE_ID, I18NAME_ID, ID, PARENT_ID
"398","100","200398","399","398"
"400","100","200400","400","398"
"402","101","200402","401",null
"401","100","200401","402","401"
"403","100","200403","403","401"
"404","100","200404","404","401"
"406","101","200406","405",null
"405","100","200405","406","405"
"407","100","200407","407","405"
"408","100","200408","408","405"
"409","100","200409","409","405"
"410","100","200410","410","405"
"411","100","200411","411","405"
"412","100","200412","412","405"
"413","100","200413","413","405"
"414","100","200414","414","405"
"415","100","200415","415","405"
"416","100","200416","416","405"
"417","100","200417","417","405"
"418","100","200418","418","405"
"419","100","200419","419","405"
"420","100","200420","420","405"
"421","100","200421","421","405"
"422","100","200422","422","405"
"423","100","200423","423","405"
"424","100","200424","424","405"
"425","100","200425","425","405"
"426","100","200426","426","405"
"427","100","200427","427","405"
"428","100","200428","428","405"
"429","100","200429","429","405"
"430","100","200430","430","405"
"431","100","200431","431","405"
"432","100","200432","432","405"
"433","100","200433","433","405"
"434","100","200434","434","405"
"435","100","200435","435","405"
"436","100","200436","436","405"
"437","100","200437","437","405"
"438","100","200438","438","405"
"439","100","200439","439","405"
"440","100","200440","440","405"
"441","100","200441","441","405"
"442","100","200442","442","405"
"443","100","200443","443","405"
"444","100","200444","444","405"
"445","100","200445","445","405"
"446","100","200446","446","405"
"447","100","200447","447","405"
"448","100","200448","448","405"
"450","101","200450","449",null
"449","100","200449","450","449"
"451","100","200451","451","449"
"452","100","200452","452","449"
"453","100","200453","453","449"
"454","100","200454","454","449"
"455","100","200455","455","449"
"456","100","200456","456","449"
"457","100","200457","457","449"
"459","101","200459","458",null
"458","100","200458","459","458"
"460","100","200460","460","458"
"461","100","200461","461","458"
"462","100","200462","462","458"
"463","100","200463","463","458"
"464","100","200464","464","458"
"465","100","200465","465","458"
"466","100","200466","466","458"
"467","100","200467","467","458"
"468","100","200468","468","458"
"469","100","200469","469","458"
"470","100","200470","470","458"
"471","100","200471","471","458"
"472","100","200472","472","458"
"473","100","200473","473","458"
"474","100","200474","474","458"
"475","100","200475","475","458"
"476","100","200476","476","458"
"477","100","200477","477","458"
"478","100","200478","478","458"
"479","100","200479","479","458"
"480","100","200480","480","458"
"481","100","200481","481","458"
"482","100","200482","482","458"
"483","100","200483","483","458"
"484","100","200484","484","458"
"485","100","200485","485","458"
"487","101","200487","486",null
"486","100","200486","487","486"
"488","100","200488","488","486"
"489","100","200489","489","486"
"490","100","200490","490","486"
"491","100","200491","491","486"
"493","101","200493","492",null
"492","100","200492","493","492"
"494","100","200494","494","492"
"495","100","200495","495","492"
"496","100","200496","496","492"
"497","100","200497","497","492"
"498","100","200498","498","492"
"499","100","200499","499","492"
"500","100","200500","500","492"
"501","100","200501","501","492"
"502","100","200502","502","492"
"503","100","200503","503","492"
"505","101","200505","504",null
"504","100","200504","505","504"
"506","100","200506","506","504"
"507","100","200507","507","504"
"508","100","200508","508","504"
"509","100","200509","509","504"
"510","100","200510","510","504"
"512","101","200512","511",null
"511","100","200511","512","511"
"513","100","200513","513","511"
"514","100","200514","514","511"
"515","100","200515","515","511"
"516","100","200516","516","511"
"517","100","200517","517","511"
"518","100","200518","518","511"
"519","100","200519","519","511"
"520","100","200520","520","511"
"521","100","200521","521","511"
"522","100","200522","522","511"
"523","100","200523","523","511"
"524","100","200524","524","511"
"525","100","200525","525","511"
"526","100","200526","526","511"
"527","100","200527","527","511"
"528","100","200528","528","511"
"529","100","200529","529","511"
"530","100","200530","530","511"
"531","100","200531","531","511"
"533","101","200533","532",null
"532","100","200532","533","532"
"534","100","200534","534","532"
"535","100","200535","535","532"
"537","101","200537","536",null
"536","100","200536","537","536"
"539","101","200539","538",null
